,MOL_id,MOL_name,SMILES,Cluster No.,Num_data,Num_pos_data
925,L000926,D000602,c1ccc2c(c1)ccc(c2/C=N/Nc3nnc(n3N)SCC(=O)Nc4ccc5c(c4)OCO5)O,,1,0
926,L000927,D000603,Cc1ccc(cc1)S(=O)(=O)Oc2c(c3c(cc2)cccc3)/C=N/NC(=O)CC(=O)N/N=C/c4c(ccc5c4cccc5)OS(=O)(=O)c6ccc(cc6)C,,4,0
927,L000928,D000604,Cc1ccc(o1)CN(CCc2ccccc2)C(=O)C[NH+](Cc3cccc(c3F)F)C[C@H]4CCCO4,,1,0
928,L000929,D000605,C[C@H]1CCC[C@@H](N1C(=O)C2(CCCCC2)/C(=N/O)/N)C,,1,0
929,L000930,D000606,Cc1ccc(c(c1)OCCCCCCCCCBr)Cl,,1,0
930,L000931,D000607,c1c(c(cc2c1OCCO2)Cl)[C@H](C3CC3)Br,,1,0
931,L000932,D000608,Cc1ccc(cc1)C(=O)N[C@@H]2C=C(C[C@H]([C@@H]2O)O)C(=O)N[C@@H](CCS(=O)(=O)C)C(=O)N,,5,0
932,L000933,D000609,CC(C)[C@@H](C(=O)NN)N1CCCN(CC1)C,,2,0
933,L000934,D000610,c1ccc2c(c1)n(c(=O)n2CCCN3CCC(CC3)n4c5ccc(cc5[nH]c4=O)Cl)CCCN6CCC(CC6)n7c8ccc(cc8[nH]c7=O)Cl,,2,0
934,L000935,D000611,Cc1cccc(c1C)NC(=O)c2ccc(c(c2)S(=O)(=O)[N-]c3ccccc3OC)C,,1,0
935,L000936,D000612,C[C@@H](C(=O)N[C@@H](CC(=O)N)C(=O)[O-])NC(=O)[C@H](Cc1ccccc1)n2c(=O)c3ccccc3[nH]c2=O,,1,0
936,L000937,D000613,C[C@H]([C@H]1CCCCN1S(=O)(=O)C2CC2)NC,,1,0
937,L000938,D000614,CC(=O)Nc1ccc(cc1)NC(=O)C[C@H]2C(=O)NCCN2C(=O)CN3CCN(CC3)C(=O)c4ccco4,,1,0
938,L000939,D000615,COCc1nc(on1)c2cc(ccc2Cl)c3ccccn3,,1,0
939,L000940,D000616,Cc1ccc(cc1)[C@@H]2[C@@H]3CC=C[C@H]3c4cccc(c4N2)C(=O)NCCc5ccccc5,,1,0
940,L000941,D000617,Cc1c(=O)[nH]c([nH+]c1[O-])CCNC(=O)c2c(onc2c3ccccc3)C,,1,0
941,L000942,D000618,CN(CCCC(=O)NN)Cc1cc(cs1)Br,,1,0
942,L000943,D000619,Cc1ccc(cc1)S(=O)(=O)NCCN(CCN(CCNS(=O)(=O)c2ccc(cc2)C)S(=O)(=O)c3ccc(cc3)C)S(=O)(=O)c4ccc(cc4)C,,5,0
943,L000944,D000620,C[C@H](C(=S)N)NS(=O)(=O)c1cc(ccc1Br)Br,,1,0
944,L000945,D000621,C[NH2+][C@H]1C[C@H]2C[C@@H]1[C@@H]3[C@@H]2CCC3,,1,0
945,L000946,D000622,CC[C@H]([C@H](c1ccc(s1)Cl)N(C)Cc2cc(cs2)Br)N,,1,0
946,L000947,D000623,C[C@@H]1CC[NH2+][C@@H](C1)[C@@H](CN)O,,1,0
947,L000948,D000624,Cc1ccc(cc1S(=O)(=O)N2CCCCC2)c3c4ccccc4c(n[nH+]3)Nc5ccc(cc5)S(=O)(=O)N,,1,0
948,L000949,D000625,C[NH+](Cc1ccco1)CC(=O)N2[C@@H]([C@@H](/C(=C\3/C=Nc4c3cccc4)/N2)O)c5ccc(cc5)OC,,1,0
949,L000950,D000626,Cc1c(c2c3c4c1O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@@H]([C@H]([C@@H]([C@@H](C[C@@H](/C=C/C=C(\C(=O)Nc(c2O)c(c3[O-])/C=N/N5CCN(CC5)C)/C)C)C)O)C)OC(=O)C)C)OC)C)O,,1,0
950,L000951,D000627,CCSc1nnc(s1)NC(=O)CSc2nnc(n2c3ccc(cc3)Br)CNC(=O)c4ccc(cc4)S(=O)(=O)N5CCCC5,,3,0
951,L000952,D000628,C1CC1[C@@H](/C(=N/O)/N)NS(=O)(=O)C2CCS(=O)(=O)CC2,,1,0
952,L000953,D000629,CC(C)CNC(=O)NC(=O)CN1CCNC[C@@H]1C(=O)NC,,1,0
953,L000954,D000630,c1cc(c(cc1Cl)Cl)/C=[NH+]/CCC/N=C/c2ccc(cc2Cl)Cl,,2,0
954,L000955,D000631,Cc1c(c(n2c(n1)c(cn2)C(=O)N)C)CCC(=O)NCc3nc[nH]n3,,1,0
955,L000956,D000632,c1c(csc1C[C@H]2CCCC[C@@H](C2)O)Br,,1,0
956,L000957,D000633,C[C@@H](C(=O)N1CCNCC1)N2CC[NH+](CC2)CC(C)(C)O,,1,0
957,L000958,D000634,Cc1ccc(c(c1)N)SCc2cc(c(cc2OC)Br)OC,,1,0
958,L000959,D000635,CCC[NH2+][C@@H]1CCC[C@@H](C1)Cc2nc(cs2)C(C)(C)C,,1,0
959,L000960,D000636,C1C[C@@H]2C[C@H]1C[C@@H]2n3c(=O)[nH]nc3[S-],,1,0
960,L000961,D000637,c1cc(c(cc1F)OCCCCCCCCCBr)Br,,1,0
961,L000962,D000638,Cc1ccc(cc1)C(C)(C)C(=O)NCc2[nH]ncn2,,1,0
962,L000963,D000639,C[C@H](CN[NH3+])O,,1,0
963,L000964,D000640,C1C(CN1)[NH2+]C[C@H](CO)O,,1,0
964,L000965,D000641,CC[C@H](C)N([C@@H](C)CC)C(=O)Cn1c2ccccc2[nH+]c1c3cccs3,,3,0
965,L000966,D000642,c1cc(ccc1Cn2cc(ccc2=O)C(F)(F)F)[N+](=O)[O-],,1,0
966,L000967,D000643,CN[C@@H]1[C@H](CCC[NH2+]1)N,,1,0
967,L000968,D000644,C#CCNC(=O)CNC[C@@H]1CCCC[C@H]1C(=O)[O-],,1,0
968,L000969,D000645,CCC(CC)[C@H](C)n1c2cc(c(cc2[nH+]c1CCCl)Br)F,,2,0
969,L000970,D000646,C1CSC[C@]1(CN)[NH2+]CCO,,1,0
970,L000971,D000647,c1cc(c(cc1C[C@H](c2cc(c(cc2F)Br)F)Cl)Cl)Cl,,1,0
971,L000972,D000648,c1cc(ccc1S(=O)(=O)N[C@@H]2C[C@H]2N)I,,1,0
972,L000973,D000649,CC[C@@H]1[C@@]([C@@H]([C@@H](/C(=N\O)/[C@H](C[C@@]([C@@H]([C@@H]([C@@H]([C@H](C(=O)O1)C)O[C@@H]2[C@H]([C@@H]([C@](CO2)(C)OC)O)C)C)O[C@@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)O)(C)O)C)C)O)(C)O,,5,0
973,L000974,D000650,C[C@@H](C(=O)NCC(=O)N[C@H](Cc1c[nH]cn1)C(=O)N2CCC[C@H]2C(=O)N)NC(=O)[C@@H](Cc3ccc(cc3)OC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,,4,0
974,L000975,D000651,c1ccc(cc1)C[C@@H]\2/C(=N\[C@@H](/C(=N\[C@@H](/C(=N2)/O)Cc3ccccc3)/O)C[C@@]4(c5ccccc5N[C@@H]4N)N)/O,,1,0
975,L000976,D000652,CC[NH+](CC)c1ccc2c(c1)oc-3cc(=[N+](CC)CC)ccc3c2c4ccc(cc4S(=O)(=O)[O-])S(=O)(=O)NCCCn5cc(c6c5cccc6)C7=C(C(=O)NC7=O)c8cn(c9c8cccc9)C,,3,0
976,L000977,D000653,CCc1ccc(cc1)/N=C\c2cc(ccc2[O-])Br,,1,0
977,L000978,D000654,c1ccc2c(c1)[C@@]3(CCN(C3)Cc4cc[nH+]cc4)C(=O)N2CC(=O)N,,1,0
978,L000979,D000655,Cc1ccc(cc1)N2C[C@H](CC2=O)C(=O)Nc3nnc(s3)SCC(=O)Nc4ccc(cc4)C(=O)N,,1,0
979,L000980,D000656,Cc1ccc(c2c1N[C@H]([C@@H]3[C@@H]2C=CC3)c4cccs4)Cl,,1,0
980,L000981,D000657,c1c(cnc(c1Cl)Cl)S(=O)(=O)N[C@H]2CCCCNC2=O,,2,0
981,L000982,D000658,CN(C)P(=S)(N)N(C)C,,1,0
982,L000983,D000659,CCOc1[nH+]c2cccc(c2n1Cc3ccc(cc3)c4ccccc4c5nnnn5C(c6ccccc6)(c7ccccc7)c8ccccc8)C(=O)OC,,1,0
983,L000984,D000660,Cc1c(ccc2c1oc(=O)cc2c3ccccc3)OC[C@@H](C[NH+](Cc4ccco4)C[C@H](COc5ccc6c(cc(=O)oc6c5C)c7ccccc7)O)O,,5,0
984,L000985,D000661,Cc1cc[nH+]c(c1)Nc2c(c(nc[nH+]2)NCCCn3cc[nH+]c3)N,,1,0
985,L000986,D000662,CCCN[C@H](COC(C)C)C(CC)(CC)c1ccccc1,,1,0
986,L000987,D000663,CC[NH2+][C@@H]1CCCCCC[C@H]1Sc2nnc(s2)N(C)C,,1,0
987,L000988,D000664,Cc1ccc2[nH+]c(cc(=O)n2c1)CN(Cc3ccc(cc3)C(C)C)CC(C)C,,2,0
988,L000989,D000665,CCCCCC[C@@H](C)OC[C@@H](CBr)C(C)(C)C,,1,0
989,L000990,D000666,Cc1ccc(s1)C[NH+](Cc2ccco2)Cc3ccc(o3)C(CCC=C)(CCC=C)O,,2,0
990,L000991,D000667,C[C@]12CC[C@@H]([C@@]1([C@H](CC3=C2CC[C@H]4[C@]3(C[C@@H]([C@@H](C4(C)C)OC(=O)C[C@@](C)(CC(=O)NCC(=O)OC)O)O)C)O)C)[C@@H](CC[C@@H](C(C)(C)O)O)CO,,2,0
991,L000992,D000668,c1c(cc(cc1Cl)Cl)n2c3cc(c(cc3[nH+]c2N)Br)F,,1,0
992,L000993,D000669,C[C@]12CC[C@@H]([C@@]1([C@H](CC3=C2CC[C@H]4[C@]3(C[C@@H]([C@@H](C4(C)C)OC(=O)C[C@@](C)(CC(=O)NCC(=O)[O-])O)O)C)O)C)[C@@H](CC[C@@H](C(C)(C)O)O)CO,,2,0
993,L000994,D000670,C[C@@H](c1cccc(n1)[C@H](C)O)[NH2+]CCCN(CCC[NH3+])CC[NH+](C)C,,2,0
994,L000995,D000671,Cc1cc(c(cc1)OCC(=O)N/N=C/c2nc3c4nc(ccc4ccc3cc2)/C=N/NC(=O)COc5c(cc(cc5)C)Br)Br,,1,0
995,L000996,D000672,C/C(=N\NC(=O)c1ccc(cc1)C(=O)N/N=C(/c2cc(ccc2)NC(=O)c3ccc(cc3)Cl)\C)/c4cc(ccc4)NC(=O)c5ccc(cc5)Cl,,4,0
996,L000997,D000673,Cc1ccc(c2c1cc(c(n2)NC)C)C,,1,0
997,L000998,D000674,c1cc(c(cc1Cl)CNC[C@@H]2CCC[C@H]2O)[N+](=O)[O-],,1,0
998,L000999,D000675,Cc1ccc2c(c1)sc(n2)c3ccc(cc3)/N=C\c4c5ccccc5cc6c4cccc6,,1,0
999,L001000,D000676,CCC[NH2+][C@@H](c1cc(ccc1OC)F)c2c(ccs2)C,,1,0
1000,L001001,D000677,c1cc(c(cc1F)C#CCN)C(=O)NCc2nc[nH]n2,,1,0
1001,L001002,D000678,c1cc(cc(c1)C(F)(F)F)CC(=O)OCC(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,,1,0
1002,L001003,D000679,C1COCCN1c2nc(nc(n2)N3CCOCC3)Nc4nc(nc(n4)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,,4,0
1003,L001004,D000680,c1c(nc(cn1)NN)N[C@H]2CCS(=O)(=O)C2,,2,0
1004,L001005,D000681,C[C@H]1C[C@H](CN(C1)[C@@]2(CN3CCC2CC3)C[NH3+])C,,1,0
1005,L001006,D000682,c1cc(sc1C(=O)COc2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl)Cl,,2,0
1006,L001007,D000683,CCc1nnc(s1)NC(=O)CSc2nc([nH]n2)N/N=C/c3cc(c(cc3[N+](=O)[O-])[O-])OC,,1,0
1007,L001008,D000684,c1cc(c(c(c1)Cl)SCc2csc(n2)Cc3ccc(c(c3)Cl)Cl)Cl,,1,0
1008,L001009,D000685,C=CCc1ccccc1OCCCCn2c3ccccc3[nH+]c2CNC(=O)c4ccncc4,,6,0
1009,L001010,D000686,Cc1cccc(c1C)OCCCCn2c3ccccc3[nH+]c2C(C)(C)C,,1,0
1010,L001011,D000687,c1cc(sc1[C@@H]2[C@@H]3CSCC=C3C(C(=C2C#N)N)(C#N)C#N)Cl,,1,0
1011,L001012,D000688,C[C@H](c1nccs1)NC[C@H]2CCS(=O)(=O)C2,,1,0
1012,L001013,D000689,CC(C)(C)C1CCC(CC1)(Cc2ccccc2Br)CBr,,1,0
1013,L001014,D000690,CCC[NH+](Cc1c(nn(c1Oc2ccccc2)c3ccccc3)CC)C[C@@H](CCC=C)O,,8,0
1014,L001015,D000691,c1ccc(cc1)/C=C/C=C\2/C(=O)N(C(=S)S2)c3cccc(c3)[O-],,2,0
1015,L001016,D000692,CCCC[NH+](CCCC)CCCNC[C@@H]1[C@H]2C[C@H]3[C@@](CCC[C@@]34CO4)(C[C@H]2OC1=O)C,,4,0
1016,L001017,D000693,CCCCCCn1cc(c(=O)c2c1cc(c(c2)F)N3CCN(CC3)C(=O)OCC)C(=O)Nc4nc(cs4)C56CC7CC(C5)CC(C7)C6,,1,0
1017,L001018,D000694,C[C@@H](C(=O)NCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N2CCC[C@H]2C(=O)N)NC(=O)[C@@H](Cc3ccc(cc3)OC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,,8,0
1018,L001019,D000695,C[C@](CNC(=O)Nc1cnn(c1)CCOC)(C(=O)[O-])O,,1,0
1019,L001020,D000696,Cc1ccc(o1)c2nnn(n2)CC(=O)N(c3cc4ccccc4nc3)[C@H](c5ccncc5)C(=O)NC6CCCC6,,1,0
1020,L001021,D000697,CCN(CCCOc1ccccc1C(=O)[O-])[C@@H](C)COC,,1,0
1021,L001022,D000698,C[NH+](Cc1nc(no1)Cc2cccc(c2)F)CC34CC5CC(C3)CC(C5)C4,,5,0
1022,L001023,D000699,Cc1cccc(c1C)[N-]S(=O)(=O)c2c(c(cc(c2C)C)C)C,,1,0
1023,L001024,D000700,c1ccc(c(c1)Cc2nnc(n2N)SCC(=O)Nc3c(c4c(s3)CCCC4)C(=O)N)F,,1,0
1024,L001025,D000701,c1cc2c(cc1Cl)c(c(s2)C(=O)N3CCS(=O)CC3)N,,1,0
1025,L001026,D000702,CCC(C)(C)c1ccc(c(c1)C(C)(C)CC)OCCCC(=O)Nc2ccc(c(c2)NC(=O)[C@H](C(=O)C(C)(C)C)Oc3ccc(cc3)S(=O)(=O)c4ccc(cc4)OCc5ccccc5)Cl,,3,0
1026,L001027,D000703,CS(=O)(=O)[C@H]1CCC[C@]1(CN)N2CCn3cnnc3C2,,1,0
1027,L001028,D000704,c1ccc2cc(ccc2c1)S(=O)(=O)[N-]c3cccc4c3cccc4,,2,0
1028,L001029,D000705,C[C@H]1CCN[C@@](C[NH+]1CC2CCCC2)(C)C3CC3,,1,0
1029,L001030,D000706,CCOc1ccc2c(c1)sc(n2)N(CCCn3cc[nH+]c3)C(=O)c4ccc(c(c4)OCC)OCC,,8,0
1030,L001031,D000707,[H]/N=C\1/C(=C/c2ccc(c(c2)OCC)OCc3cc(=O)n4c(n3)sc(n4)CC)/C(=O)N=C5N1N=CS5,,4,0
1031,L001032,D000708,C1C[C@H](C[NH+](C1)CCCCCCCCCBr)C(F)(F)F,,2,0
1032,L001033,D000709,C=CCOC[C@H](C[NH+](Cc1ccccc1)Cc2cccn2Cc3ccc(cc3)F)O,,1,0
1033,L001034,D000710,Cc1c(c(c2c(c(c(c(c2c1)C(C)C)O)O)/C=N/C34CN5CN(C3)CN(C4)C5)O)c6c(c7c(c(c(c(c7cc6C)C(C)C)O)O)/C=N/C89CN1CN(C8)CN(C9)C1)O,,1,0
1034,L001035,D000711,CCCC(CCC)(C[NH+]1CCCc2c1ccc(c2)C)CBr,,4,0
1035,L001036,D000712,c1csc2c1CN(CC2)CCNC=C(C#N)C#N,,1,0
1036,L001037,D000713,C[C@H]1[C@@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@](C[C@@H]3[C@@H]2[C@@H]([C@@H]4[C@@H]([C@@H]3O)C(=O)c5cccc(c5C4=O)OC)O)(/C(=N/N=C/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)/C)O)N)O,,1,0
1037,L001038,D000714,C[C@H]1CC[C@@H](CN1S(=O)(=O)c2cc(n(c2)C)C(=O)N)C(=O)N,,1,0
1038,L001039,D000715,CN(C)c1cccc2c1cccc2S(=O)(=O)N[C@H](CSSC[C@@H](C(=O)[O-])NS(=O)(=O)c3cccc4c3cccc4N(C)C)C(=O)[O-],,3,0
1039,L001040,D000716,C[C@@H](CCC(=O)O)NC(=O)NCCC1CCCCC1,,1,0
1040,L001041,D000717,C1[C@H]([C@H]([C@@H]([C@@H]([C@@H]1NC(=O)[C@@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)C[NH3+])O)O)O)N,,1,0
1041,L001042,D000718,COc1ccc(cc1)[C@@H]2CC(=NN2C(=O)CSc3nnc(n3c4cccc(c4)C(F)(F)F)CNC(=O)c5ccco5)c6ccc(cc6)OC,,1,0
1042,L001043,D000719,CCC1([C@H](C[C@@H]1Cl)Oc2ccc3cc(ccc3c2)Br)CC,,1,0
1043,L001044,D000720,CN1C(=O)C(=C(C12CCCC2)N)/C(=N/OCc3coc(n3)c4ccc(cc4)F)/[NH-],,1,0
1044,L001045,D000721,CC(C)C[C@H](C(=O)OC(C)C)NC(=O)CN1CCOCCOCCN(CCOCCOCC1)CC(=O)N[C@H](C(=O)OC(C)C)OC(C)C,,1,0
1045,L001046,D000722,C[C@@H](C(=O)[O-])N(C)C(=O)N(CC(=O)N)CC(=O)N,,1,0
1046,L001047,D000723,COc1c(cc(c2c1oc(cc2=O)c3ccccc3)[O-])[C@](C=O)([C@H]([C@@H]([C@@H](C(=O)[O-])O)O)O)O,,1,0
1047,L001048,D000724,Cc1cc(cc(c1OC)C)P(c2cc(c(c(c2)C)OC)C)c3cc(cc(c3c4c(cc(cc4P(c5cc(c(c(c5)C)OC)C)c6cc(c(c(c6)C)OC)C)OC)OC)OC)OC,,1,0
1048,L001049,D000725,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@@H]6[C@@H]([C@@H]([C@@H]([C@@H](O6)C(=O)[O-])O)O)O[C@@H]7[C@@H]([C@@H]([C@@H]([C@@H](O7)C(=O)[O-])O)O)O)C)(C)C(=O)O,,1,0
1049,L001050,D000726,Cc1c(c(n(n1)c2ccc(c(n2)C[NH2+]CC(C)C)Cl)C)Cl,,1,0
1050,L001051,D000727,C=CCc1ccccc1OCCn2c3ccccc3[nH+]c2CCCNC(=O)c4ccc(cc4)F,,4,0
1051,L001052,D000728,Cc1ccc2c(c1)sc(n2)c3ccc(cc3)/N=C/c4cccc(c4)C(F)(F)F,,1,0
1052,L001053,D000729,CC(=O)OC/C(=N\NC(=O)N)/[C@@H]1CC[C@H]2[C@@]1(CC[C@@H]3[C@@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@@H](O5)C(=O)OC)OC(=O)C)OC(=O)C)OC(=O)C)C)C,,8,0
1053,L001054,D000730,CN(C)c1ccc(cc1)C=[NH+]c2ccc(cc2)/N=C\c3ccc(cc3)N(C)C,,1,0
1054,L001055,D000731,CC(C)(C)[C@@H](C(=O)N1C[C@H](C[C@H]1C(=O)N(C(=O)[C@]2(C[C@H]2C=C)N)S(=O)(=O)C3CC3)Oc4c5cc(ccc5c(cn4)OC)Cl)NC(=O)OC(C)(C)C,,2,0
1055,L001056,D000732,C[NH+](C)[C@H]1[C@@H]2[C@H]([C@H]3C(=C)c4c(ccc(c4C(=C3C(=O)[C@@]2(C(=O)/C(=C(\N)/O)/C1=O)O)[O-])O)Cl)O,,7,0
1056,L001057,D000733,C1[C@H]([C@H]([C@@H](NN1)CF)O)O,,1,0
1057,L001058,D000734,CCOCCCn1c2ccccc2[nH+]c1Cc3cccc4c3cccc4,,1,0
1058,L001059,D000735,CCCc1c2c([nH]n1)OC(=C([C@H]2c3ccc(cc3)[C@H]4c5c(n[nH]c5OC(=C4C#N)N)CCC)C#N)N,,5,0
1059,L001060,D000736,c1cc2c(cc1NC(=O)c3cc4cc(ccc4[nH]3)F)NC(=O)CS2,,1,0
1060,L001061,D000737,CNC(=O)c1ccn(n1)c2ccc(cc2I)N,,1,0
1061,L001062,D000738,Cc1ccc(cc1n2c3ccc(cc3[nH+]c2N)I)F,,1,0
1062,L001063,D000739,Cc1ccccc1Sc2ccc(cn2)N,,1,0
1063,L001064,D000740,c1ccc2c(c1)c(c[nH]2)[C@H](C(=O)NC3CCCC3)N(Cc4cccnc4)C(=O)c5c(c(ns5)C(=O)N)N,,6,0
1064,L001065,D000741,Cc1c(c(c2c(c(c(c(c2c1)C(C)C)O)O)/C=[NH+]/CCCN3CCOCC3)O)c4c(c5c(c(c(c(c5cc4C)C(C)C)O)O)/C=[NH+]/CCCN6CCOCC6)O,,32,0
1065,L001066,D000742,c1ccc2c(c1)c(cc(n2)c3cc[nH+]cc3)C(=O)Nc4ccc5c(c4)NC(=O)CO5,,1,0
1066,L001067,D000743,CCc1ccc(s1)c2csc(n2)c3ccccc3N,,1,0
1067,L001068,D000744,C[C@H]1CCC[C@H](N1S(=O)(=O)C2CCS(=O)(=O)CC2)C[NH3+],,1,0
1068,L001069,D000745,C1CO[C@H](C[NH2+]1)C(=O)N(CCO)CCO,,1,0
1069,L001070,D000746,Cc1ccnc(n1)NS(=O)(=O)c2ccc(cc2)NC(=O)[C@H]3CCCN(C3)c4ccc(nn4)n5cccn5,,2,0
1070,L001071,D000747,Cc1c(c([nH]n1)[O-])C2=NCCC2,,1,0
1071,L001072,D000748,c1cc(=O)n(cc1Br)Cc2ccc(s2)Cl,,1,0
1072,L001073,D000749,CC(=O)N1CC=C2[C@@H](C1)[C@H](C(C(=C2C#N)N)(C#N)C#N)c3ccc(c(c3)F)F,,1,0
1073,L001074,D000750,CCN1c2cc(c(cc2NCC[C@H]1C)Cl)F,,1,0
1074,L001075,D000751,Cc1c2c([nH]n1)OC(=C([C@@H]2c3cccc(c3)Cl)C(=O)N)N,,1,0
1075,L001076,D000752,CC(C)C[C@H](C(=O)N)NC(=O)C1=C[C@H]([C@H]([C@@H](C1)O)O)NS(=O)(=O)c2cccc(c2)C(F)(F)F,,11,0
1076,L001077,D000753,Cc1csc(n1)NC(=O)CSc2nnc(n2N)N/N=C/c3cc(c(c(c3)OC)[O-])[N+](=O)[O-],,1,0
1077,L001078,D000754,CC(C)CCNC(=O)[C@H](c1c[nH]c2c1cccc2)N(c3ccc(cc3)F)C(=O)c4c(c(ns4)C(=O)N)N,,1,0
1078,L001079,D000755,CC[C@@H](C)Cn1c2ccccc2[nH+]c1COc3cccc(c3)OC,,4,0
1079,L001080,D000756,Cc1[nH+]cc(n1C)CN2CCC3(CC2)C[C@]4(CO3)Nc5ccc(cc5C(=O)N4)Cl,,1,0
1080,L001081,D000757,c1cc(cc(c1)Cl)c2csc(n2)c3nc(cs3)c4ccc(cc4)Br,,1,0
1081,L001082,D000758,C[C@@]1(NC(=O)N(N1)c2ccccc2)C3=C4[C@@H](C(=O)N(C4=O)N(C)c5c(cc(cn5)C(F)(F)F)Cl)ON3,,2,0
1082,L001083,D000759,Cc1csc(n1)NC(=O)CSc2[nH]c(=O)c(c(n2)N)NC(=O)c3ccc(o3)Br,,1,0
1083,L001084,D000760,c1cc(cnc1)c2csc(n2)Nc3ccc(cc3)N,,1,0
1084,L001085,D000761,C1CC[C@H]2[C@H](C1)[NH+](CCO2)CC#N,,1,0
1085,L001086,D000762,CN(CC[C@@H]1[NH+]=c2ccc(cc2=[NH+]1)F)[C@@H]3C(=[NH+][C@@H]4[C@@H](N3)NON4)N5CCSCC5,,1,0
1086,L001087,D000763,C1CCCC(CC1)[C@H]([C@@H]2CCS(=O)(=O)C2)Br,,1,0
1087,L001088,D000764,c1c(nc(s1)N)/C(=N\O)/C(=O)NCCN2CCOCC2,,2,0
1088,L001089,D000765,CC(C)[C@H](c1cccs1)NC(=O)N2CCN(CC2)c3ccc(cc3[N+](=O)[O-])S(=O)(=O)C,,1,0
1089,L001090,D000766,c1cc(c2c(c1Cl)[C@H](NCC2)C3CC3)Br,,1,0
1090,L001091,D000767,CC[C@H]1C(=O)NCCN1S(=O)(=O)CC[NH3+],,1,0
1091,L001092,D000768,CSC1(CCN(CC1)S(=O)(=O)N2CCOCC2)C[NH3+],,2,0
1092,L001093,D000769,c1ccc(cc1)CN2C(=O)/C(=C/NNCCO)/C(=O)NC2=O,,1,0
1093,L001094,D000770,CC[NH+](CC)CCN(C)Cc1cnc(n1CC2CCCCC2)S(=O)(=O)CC3CC3,,5,0
1094,L001095,D000771,CC(C)C[C@H](C(=O)OC(C)C)NC(=O)CN1CCOCCOCCN(CCOCCOCC1)CC(=O)N[C@@H](C(=O)OC(C)C)OC(C)C,,1,0
1095,L001096,D000772,CCC1([C@H](C[C@H]1Oc2cc(c(cc2C)Cl)C(C)C)[O-])CC,,1,0
1096,L001097,D000773,CCN[C@H](c1cnn(c1C)C)c2nc(cs2)C,,1,0
1097,L001098,D000774,Cc1ccc(cc1)CN(C)C(=O)c2cn(nn2)c3ccccc3,,1,0
1098,L001099,D000775,CC[C@@H]1[C@@]([C@@H]([C@@H](/C(=N\O)/[C@H](C[C@@]([C@@H]([C@@H]([C@@H]([C@H](C(=O)O1)C)O[C@@H]2[C@H]([C@@H]([C@](CO2)(C)OC)O)C)C)O[C@@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,,3,0
1099,L001100,D000776,Cc1ccc(c(c1)[C@@H](c2ccc3c(c2)oc(n3)[O-])[NH3+])C,,1,0
1100,L001101,D000777,C1C2CC3CC1CC(C2)(C3)Sc4nc([nH]n4)N,,1,0
1101,L001102,D000778,c1cc(=O)[nH]cc1c2ccc(nc2)[O-],,1,0
1102,L001103,D000779,COC(=O)c1cc(c(nc1C/C(=N\NC(=S)N)/C(=N/c2ccc(c(c2)Cl)Cl)/[O-])C/C(=N/NC(=S)N)/C(=N/c3ccc(c(c3)Cl)Cl)/[O-])C(=O)OC,,4,0
1103,L001104,D000780,CN[C@H]1[C@H]([C@@H]2[C@@H](C[C@@H]([C@@H](O2)O[C@@H]3[C@@H](C[C@@H]([C@@H]([C@@H]3O)O)[NH3+])[NH3+])[NH3+])O[C@@H]1O[C@@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)[NH3+])O)O)O,,1,0
1104,L001105,D000781,C[C@H](c1ccccn1)NS(=O)(=O)c2cc(cc(c2Br)N)Cl,,2,0
1105,L001106,D000782,CSC1(CCN(CC1)[C@@H]2CCO[C@]3(C2)CCOC3)C(=S)N,,2,0
1106,L001107,D000783,CC1(CC(CC([NH2+]1)(C)C)NC(=O)CSc2nc([nH]n2)N/N=C/c3cccc(c3O)CC=C)C,,9,0
1107,L001108,D000784,C1COCC[NH+]1CCNc2nnc(s2)[S-],,1,0
1108,L001109,D000785,C1C[C@@H]([C@@H](C1)[NH+]2CCCSCC2)C#N,,1,0
1109,L001110,D000786,Cc1c(c(n(n1)C)C(=O)NCCO)N,,1,0
